tweet_id,created_at,created_at_et,text,tweet_type,counts_for_resolution,in_reply_to_user_id,conversation_id,is_self_reply,like_count,reply_count,retweet_count,quote_count,impression_count,bookmark_count,source,lang
2020731541454758370,2026-02-09T05:28:37.000Z,2026-02-09T00:28:37-05:00,Grok https://t.co/j2qwMtU7gA,quote,True,,2020731541454758370,False,35236,2652,1697,176,57941125,1098,,en
2020713030972211617,2026-02-09T04:15:04.000Z,2026-02-08T23:15:04-05:00,@ICannot_Enough @rdd147 Where did the other 99% come from? 🤷‍♂️,reply,False,44196397,2020603738147455203,True,1638,133,58,5,59814,37,,en
2020712855096730045,2026-02-09T04:14:22.000Z,2026-02-08T23:14:22-05:00,"@ICannot_Enough @rdd147 The funny part about that clown’s analysis is that even if every bit of bullshit he says is true, it still amounts to less than 1% of the value of Tesla and SpaceX 🤣🤣",reply,False,367237480,2020603738147455203,False,3224,190,169,12,132112,81,,en
2020712207349329956,2026-02-09T04:11:47.000Z,2026-02-08T23:11:47-05:00,@cb_doge Doing what I can for justice. It’s messed up that so many people are getting away with hurting minors. The prosecution counter for Epstein clients can’t be zero.,reply,False,1389913567671975937,2020687721677926584,False,48847,1469,3429,140,980105,507,,en
2020675709379719178,2026-02-09T01:46:46.000Z,2026-02-08T20:46:46-05:00,@MarsUniversityX Yeah,reply,False,1715230502137798656,2020316685132066930,False,3968,296,148,14,79743,29,,en
2020675668984443340,2026-02-09T01:46:36.000Z,2026-02-08T20:46:36-05:00,@AdamLowisz True,reply,False,17050482,2020673354697445393,False,1563,136,93,5,58588,24,,en
2020673757963018404,2026-02-09T01:39:00.000Z,2026-02-08T20:39:00-05:00,This is how the scam works https://t.co/xbyFi1UTrA,quote,True,,2020673757963018404,False,155881,8127,39752,996,6790181,6287,,en
2020671005534880223,2026-02-09T01:28:04.000Z,2026-02-08T20:28:04-05:00,"RT @unusual_whales: BREAKING: Morgan McSweeney has resigned as chief of staff to Keir Starmer, due to Epstein relation, per FT",retweet,True,,2020671005534880223,False,0,0,1238,0,671,0,,en
2020670949339623566,2026-02-09T01:27:51.000Z,2026-02-08T20:27:51-05:00,@unusual_whales Wow,reply,False,1200616796295847936,2020563778824274333,False,9304,314,267,11,338696,39,,und
2020670769492074856,2026-02-09T01:27:08.000Z,2026-02-08T20:27:08-05:00,RT @travelingflying: Thomas Sowell: “Slavery was not confined by race. It was not defined or created by race. It existed for thousands of y…,retweet,True,,2020670769492074856,False,0,0,5336,0,724,0,,en
2020669994036527184,2026-02-09T01:24:03.000Z,2026-02-08T20:24:03-05:00,@DavidSHolz Likely,reply,False,535358285,2020574490053513484,False,1302,161,66,6,77876,31,,en
2020669199379554795,2026-02-09T01:20:54.000Z,2026-02-08T20:20:54-05:00,@scaling01 Not wrong (for now),reply,False,1825243643529027584,2020625742401343942,False,2723,173,75,11,146068,95,,en
2020668892285157713,2026-02-09T01:19:40.000Z,2026-02-08T20:19:40-05:00,"RT @grok: Cheer your team on with two new Grok Imagine templates. 

Update to the latest Grok app version on iOS. https://t.co/nFo9lplBgo",retweet,True,,2020668892285157713,False,0,0,479,0,511,0,,en
2020668522519470283,2026-02-09T01:18:12.000Z,2026-02-08T20:18:12-05:00,"RT @Starlink: Fast, affordable internet. Available all around the world!
 
Order in less than 2 minutes by clicking below or, if you live i…",retweet,True,,2020668522519470283,False,0,0,2340,0,61,0,,en
2020668326775509490,2026-02-09T01:17:25.000Z,2026-02-08T20:17:25-05:00,@nima_owji Good idea,reply,False,1324273819184361472,2020612514917277815,False,9496,293,136,18,179909,66,,en
2020666755585077668,2026-02-09T01:11:11.000Z,2026-02-08T20:11:11-05:00,@compliantvc You got me 😂,reply,False,1977787670211289088,2020584255223693558,False,49347,991,1258,48,463842,259,,en
2020663377010581608,2026-02-09T00:57:45.000Z,2026-02-08T19:57:45-05:00,@xenocosmography 🎯,reply,False,1709393467871461376,2019476411212333345,False,617,74,36,4,17299,16,,qme
2020643346180387301,2026-02-08T23:38:10.000Z,2026-02-08T18:38:10-05:00,@michaelnicollsx Such amazing work by the epic @Starlink team!,reply,False,1745904877283442688,2020636195093643690,False,2690,240,156,10,162779,49,,en
2020643106966966729,2026-02-08T23:37:13.000Z,2026-02-08T18:37:13-05:00,"RT @jeffreyweichsel: The world is a lot smaller with @Starlink, time to colonize the stars!",retweet,True,,2020643106966966729,False,0,0,516,0,92,0,,en
2020642802606956779,2026-02-08T23:36:00.000Z,2026-02-08T18:36:00-05:00,"Most people still don’t know that Starlink offers fast, low latency, affordable connectivity almost anywhere on Earth! https://t.co/PCfueQQF7Z",quote,True,,2020642802606956779,False,50694,4180,6909,287,7567553,1690,,en
2020642364142825833,2026-02-08T23:34:15.000Z,2026-02-08T18:34:15-05:00,@andyorsow Congrats!,reply,False,1765759501884665856,2019714418955940216,False,950,117,42,8,31328,23,,en
2020642288721105327,2026-02-08T23:33:58.000Z,2026-02-08T18:33:58-05:00,RT @grok: Our $1M Grok Ad Contest winner: @andyorsow,retweet,True,,2020642288721105327,False,0,0,914,0,74,0,,en
2020642140402184538,2026-02-08T23:33:22.000Z,2026-02-08T18:33:22-05:00,"RT @cb_doge: BREAKING: Grokipedia just passed 350K backlinks

More and more sites are linking to Grokipedia every day, as per @Similarweb…",retweet,True,,2020642140402184538,False,0,0,512,0,74,0,,en
2020641934315020522,2026-02-08T23:32:33.000Z,2026-02-08T18:32:33-05:00,@travelingflying Good rule of thumb in any conflict is that the side with the best sense of humor are the good guys,reply,False,4868124659,2020632591297380575,False,21195,800,710,87,476674,275,,en
2020640004628742577,2026-02-08T23:24:53.000Z,2026-02-08T18:24:53-05:00,"For those unaware, SpaceX has already shifted focus to building a self-growing city on the Moon, as we can potentially achieve that in less than 10 years, whereas Mars would take 20+ years. 

The mission of SpaceX remains the same: extend consciousness and life as we know it to",original,True,,2020640004628742577,False,259535,26170,25558,6026,46610846,20520,,en
2020637610884857934,2026-02-08T23:15:22.000Z,2026-02-08T18:15:22-05:00,@Teslaconomics Moon first,reply,False,985243593538338816,2020563773153755515,False,12067,1436,528,205,637549,218,,en
2020636494785024426,2026-02-08T23:10:56.000Z,2026-02-08T18:10:56-05:00,"Starlink Super Bowl ad!

Affordable Internet anywhere. 

https://t.co/Q1VvqV5G0i

 https://t.co/szhJMG4LaZ",original,True,,2020636494785024426,False,42757,4990,6191,432,20118375,4075,,en
2020636165913653373,2026-02-08T23:09:38.000Z,2026-02-08T18:09:38-05:00,@iam_smx 😂,reply,False,1614879930885574656,2020619260763189611,False,5599,185,131,8,91562,24,,qme
2020635623267381253,2026-02-08T23:07:28.000Z,2026-02-08T18:07:28-05:00,@MattWalshBlog I will pay for the defense of anyone who speaks the truth about this and is sued for doing so,reply,False,1500129642,2020612479579980166,False,131530,3111,16285,1039,3741089,3526,,en
2020635282908094510,2026-02-08T23:06:07.000Z,2026-02-08T18:06:07-05:00,"RT @BasedMikeLee: If you think Voter ID is racist

You’re making racist assumptions

Shame on you https://t.co/QgxW8NIlT3",retweet,True,,2020635282908094510,False,0,0,1541,0,102,0,,en
2020635152041521647,2026-02-08T23:05:36.000Z,2026-02-08T18:05:36-05:00,@AdamLowisz 💯,reply,False,17050482,2020634081911013751,False,5180,155,177,6,117127,36,,qme
2020635032633884814,2026-02-08T23:05:08.000Z,2026-02-08T18:05:08-05:00,Exactly https://t.co/IKktDIh6CL,quote,True,,2020635032633884814,False,29616,2186,3932,106,5786403,1070,,en
2020634584720027976,2026-02-08T23:03:21.000Z,2026-02-08T18:03:21-05:00,@jstylman @JoshWalkos Evil,reply,False,8731812,2020578623795933215,False,551,56,35,2,12098,17,,en
2020633312419864709,2026-02-08T22:58:17.000Z,2026-02-08T17:58:17-05:00,RT @grok: @Susiehs @RogerJStoneJr @elonmusk Released Epstein files show Steve Bannon communicated extensively with Jeffrey Epstein post-200…,retweet,True,,2020633312419864709,False,0,0,542,0,56,0,,en
2020633228542136394,2026-02-08T22:57:57.000Z,2026-02-08T17:57:57-05:00,RT @RogerJStoneJr: .@elonmusk certainly turned out to be right about Steve Bannon.https://t.co/ZhIInhYTTQ,retweet,True,,2020633228542136394,False,0,0,2507,0,60,0,,en
2020632844280984029,2026-02-08T22:56:26.000Z,2026-02-08T17:56:26-05:00,@teslaownersSV Our coding model needs to be much better and will be,reply,False,1016059981907386368,2020588142877892659,False,762,95,46,9,28385,21,,en
2020632617029447757,2026-02-08T22:55:32.000Z,2026-02-08T17:55:32-05:00,Awesome https://t.co/MIczgwyJf7,quote,True,,2020632617029447757,False,466931,11456,52535,1461,18055409,5374,,en
2020562260024873151,2026-02-08T18:15:57.000Z,2026-02-08T13:15:57-05:00,@thackerpd Good,reply,False,456034260,2020510056383496307,False,12557,265,391,14,173786,42,,en
2020560303172288546,2026-02-08T18:08:11.000Z,2026-02-08T13:08:11-05:00,@RoofKorean7 Wow,reply,False,1324868681331957760,2020529364333695246,False,15832,271,475,12,152509,78,,und
2020559688236945573,2026-02-08T18:05:44.000Z,2026-02-08T13:05:44-05:00,Such a beautifully simple and light interstate for Starship Super Heavy https://t.co/r8bhKwLyVd,original,True,,2020559688236945573,False,102050,5631,8249,329,12297911,1933,,en
2020559291606855922,2026-02-08T18:04:09.000Z,2026-02-08T13:04:09-05:00,@JOBhakdi Yeah,reply,False,406640836,2020525793546494034,False,1106,126,70,7,59291,20,,en
2020559162317382047,2026-02-08T18:03:39.000Z,2026-02-08T13:03:39-05:00,"Try https://t.co/op5s4ZikGJ. 

Post links on your social media and websites. https://t.co/79xILYOLGz",quote,True,,2020559162317382047,False,12238,1695,2542,122,1918722,526,,en
2020557928969764884,2026-02-08T17:58:45.000Z,2026-02-08T12:58:45-05:00,"RT @Yrouel86: There you have it. Tesla has finally published the official curb weight specs for the Semi:

500 mile and 23000lbs or ~800km…",retweet,True,,2020557928969764884,False,0,0,543,0,19,0,,en
2020556842875633731,2026-02-08T17:54:26.000Z,2026-02-08T12:54:26-05:00,"RT @teslaownersSV: BREAKING: Grokipedia is outgrowing Wikipedia by a wide margin.

Last month:
• Grokipedia: +52.61%
• Wikipedia: +4.77%

T…",retweet,True,,2020556842875633731,False,0,0,563,0,15,0,,en
2020555787441946999,2026-02-08T17:50:14.000Z,2026-02-08T12:50:14-05:00,@aaronburnett 😂,reply,False,331865640,2020532257186799774,False,1785,207,71,12,109307,23,,qme
2020536734786679252,2026-02-08T16:34:31.000Z,2026-02-08T11:34:31-05:00,RT @infwinston: @grok image is now at the pareto frontier. Incredible velocity @xai team!,retweet,True,,2020536734786679252,False,0,0,435,0,11,0,,en
2020536700070437213,2026-02-08T16:34:23.000Z,2026-02-08T11:34:23-05:00,@TheCaptainEli Cool,reply,False,1265526183137067010,2020533247935926681,False,1523,233,74,9,91756,24,,en
2020536658211254690,2026-02-08T16:34:13.000Z,2026-02-08T11:34:13-05:00,"RT @davesgoldman: For everyone who thinks that working on a cyclotron is too boring/not nerdy enough, come join our Policy Team #therealfun…",retweet,True,,2020536658211254690,False,0,0,431,0,19,0,,en
2020536572165107985,2026-02-08T16:33:53.000Z,2026-02-08T11:33:53-05:00,@shaunmmaguire Horrific,reply,False,143134601,2020523820499472888,False,1262,71,65,2,21450,23,,es
2020533350142714161,2026-02-08T16:21:05.000Z,2026-02-08T11:21:05-05:00,RT @mazemoore: They see racism everywhere and in everything but when a black guy stabs and kills a white girl and says afterwards “I got th…,retweet,True,,2020533350142714161,False,0,0,6172,0,20,0,,en
2020533221977473235,2026-02-08T16:20:34.000Z,2026-02-08T11:20:34-05:00,Tesla Semi starts high volume production this year https://t.co/yZLDmkA9EP,quote,True,,2020533221977473235,False,59654,5115,8850,460,11638628,1988,,en
2020532876870136238,2026-02-08T16:19:12.000Z,2026-02-08T11:19:12-05:00,Absolutely! https://t.co/JVbvBFlYzi,quote,True,,2020532876870136238,False,90097,3279,16293,269,5576051,1176,,en
2020532639313138075,2026-02-08T16:18:15.000Z,2026-02-08T11:18:15-05:00,Creating the world mind across language groups https://t.co/ZdU6ri3V7I,quote,True,,2020532639313138075,False,15133,1457,1740,99,13728426,550,,en
2020532500141895771,2026-02-08T16:17:42.000Z,2026-02-08T11:17:42-05:00,@pieceofstream 🎯,reply,False,950482592872120325,2020280543506846088,False,1257,167,86,13,65510,31,,qme
2020525482039489019,2026-02-08T15:49:49.000Z,2026-02-08T10:49:49-05:00,@TheCinesthetic 😂,reply,False,907173236097646592,2019987986683949482,False,6820,362,132,39,245791,53,,qme
2020524879351554186,2026-02-08T15:47:25.000Z,2026-02-08T10:47:25-05:00,@6Voodoo This really happens,reply,False,1393080617349402625,2020304572762501153,False,11921,468,451,22,223661,116,,en
2020524284972581306,2026-02-08T15:45:03.000Z,2026-02-08T10:45:03-05:00,Major fraud vector https://t.co/iqejYEuuf5,quote,True,,2020524284972581306,False,81877,3154,12350,266,46849183,2122,,ro
2020524150666715489,2026-02-08T15:44:31.000Z,2026-02-08T10:44:31-05:00,"RT @MarsUniversityX: Elon Musk: “If people are fed nonstop propaganda, it’s like mass hypnosis, you’ll convince some that killing someone l…",retweet,True,,2020524150666715489,False,0,0,1086,0,10,0,,en
2020522840030683639,2026-02-08T15:39:19.000Z,2026-02-08T10:39:19-05:00,"RT @C_3C_3: So if showing ID to vote is racist…

Showing ID to fly is racist.
Showing ID to buy a gun is racist.
Showing ID to enter a bar…",retweet,True,,2020522840030683639,False,0,0,3774,0,13,0,,en
2020522688624619808,2026-02-08T15:38:43.000Z,2026-02-08T10:38:43-05:00,"RT @DerrickEvans4WV: 🚨 BREAKING: Kristi Noem confirms Jacob Frey and Tim Walz released 490 violent offenders—homicide suspects, s*xual offe…",retweet,True,,2020522688624619808,False,0,0,10749,0,12,0,,en
2020522503693606966,2026-02-08T15:37:59.000Z,2026-02-08T10:37:59-05:00,"RT @engineers_feed: How many π digits do we need?

3.1415 ➡️ design the finest engines

3.1415926535 ➡️ obtain the circumference of the Ear…",retweet,True,,2020522503693606966,False,0,0,600,0,10,0,,en
2020522353936015712,2026-02-08T15:37:23.000Z,2026-02-08T10:37:23-05:00,RT @skorusARK: I wonder why orbital data centers are gaining so much traction…,retweet,True,,2020522353936015712,False,0,0,467,0,19,0,,en
2020521601872048305,2026-02-08T15:34:24.000Z,2026-02-08T10:34:24-05:00,Critical to avoid fraud https://t.co/h0oRKI04pH,quote,True,,2020521601872048305,False,172627,7244,19842,758,53676418,1770,,en
2020520250005954963,2026-02-08T15:29:01.000Z,2026-02-08T10:29:01-05:00,"RT @DerrickEvans4WV: 🚨 BREAKING: A shocking Minnesota auditor report has dropped, confirming Tim Walz’s Department of Human Services create…",retweet,True,,2020520250005954963,False,0,0,11375,0,6,0,,en
2020457186963406857,2026-02-08T11:18:26.000Z,2026-02-08T06:18:26-05:00,@TheAliceSmith Yes,reply,False,4296903437,2020441630851965251,False,4024,282,151,8,114868,29,,und
2020457006167908453,2026-02-08T11:17:43.000Z,2026-02-08T06:17:43-05:00,@TimRunsHisMouth 😂,reply,False,34367582,2020200138543886625,False,12540,217,245,11,231408,44,,qme
2020456938761265329,2026-02-08T11:17:27.000Z,2026-02-08T06:17:27-05:00,@aniobrien True,reply,False,41550430,2020258467341349343,False,2723,117,107,9,118084,22,,en
2020456430382305553,2026-02-08T11:15:25.000Z,2026-02-08T06:15:25-05:00,@DschlopesIsBack 😂,reply,False,1329883229189525505,2020375519150412062,False,34543,485,767,15,493395,113,,qme
2020456263692239206,2026-02-08T11:14:46.000Z,2026-02-08T06:14:46-05:00,Yes https://t.co/l8KCqE9T4i,quote,True,,2020456263692239206,False,319620,6114,40057,971,85027186,9344,,qst
2020454565464731898,2026-02-08T11:08:01.000Z,2026-02-08T06:08:01-05:00,@its_shubho Yes,reply,False,1719313249416392704,2020434009809916352,False,1000,119,28,7,164189,17,,und
2020453682689515629,2026-02-08T11:04:30.000Z,2026-02-08T06:04:30-05:00,@ianmiles He will be,reply,False,16106584,2020452227849097336,False,7649,532,378,27,286248,104,,en
2020452641839460695,2026-02-08T11:00:22.000Z,2026-02-08T06:00:22-05:00,@TheAliceSmith 🎯,reply,False,4296903437,2020446871974453629,False,1780,151,74,7,62410,20,,qme
2020452627880743401,2026-02-08T11:00:19.000Z,2026-02-08T06:00:19-05:00,"RT @TheAliceSmith: The fundamental assumption behind multiculturalism is that all cultures are essentially like ours in core values.

Not o…",retweet,True,,2020452627880743401,False,0,0,1142,0,6,0,,en
2020452475203985431,2026-02-08T10:59:42.000Z,2026-02-08T05:59:42-05:00,Cool https://t.co/LTHRRkzdfV,quote,True,,2020452475203985431,False,19025,1662,2753,78,3524540,538,,en
2020452348728869249,2026-02-08T10:59:12.000Z,2026-02-08T05:59:12-05:00,@Robotbeat Of course. Just a matter of time.,reply,False,82431632,2020299774608695723,False,4941,219,199,9,75046,60,,en
2020452134114697244,2026-02-08T10:58:21.000Z,2026-02-08T05:58:21-05:00,RT @PeterDiamandis: Retirement will become obsolete. https://t.co/r7G65IlZph,retweet,True,,2020452134114697244,False,0,0,653,0,24,0,,en
2020451737224552728,2026-02-08T10:56:46.000Z,2026-02-08T05:56:46-05:00,@GigaBasedDad ❤️,reply,False,1598212914971828225,2020291486362030299,False,4980,247,114,17,90000,47,,qme
2020451570060566706,2026-02-08T10:56:07.000Z,2026-02-08T05:56:07-05:00,"RT @elonmusk: @JBPritzker No, you are",retweet,True,,2020451570060566706,False,0,0,4018,0,8,0,,en
2020451356562096282,2026-02-08T10:55:16.000Z,2026-02-08T05:55:16-05:00,Bannon was laundering money for evil people https://t.co/1WkomaNT0i,quote,True,,2020451356562096282,False,193118,7917,34560,1693,29369822,18848,,en
2020451109827957072,2026-02-08T10:54:17.000Z,2026-02-08T05:54:17-05:00,"RT @XFreeze: THE PATH TO 100 TERAWATTS GOES THROUGH THE MOON

""If you want to go up another order of magnitude let's say you want to go to…",retweet,True,,2020451109827957072,False,0,0,648,0,12,0,,en
2020450788456186302,2026-02-08T10:53:00.000Z,2026-02-08T05:53:00-05:00,@ianmiles Bannon was using Warcraft gold as a means of laundering illegal money for criminals,reply,False,16106584,2020449301181161859,False,8370,654,1046,140,798648,333,,en
2020449219648036908,2026-02-08T10:46:46.000Z,2026-02-08T05:46:46-05:00,"RT @grok: @saaffffffffffff @elonmusk @AutismCapital Yes, the official FortniteStatus account posted an explanation debunking the Epstein Fo…",retweet,True,,2020449219648036908,False,0,0,428,0,6,0,,en
2020448903120703584,2026-02-08T10:45:31.000Z,2026-02-08T05:45:31-05:00,@stats_feed Smart … for a human,reply,False,1335132884278108161,2020387369640403006,False,6091,361,124,28,359305,94,,en
2020448252819104062,2026-02-08T10:42:56.000Z,2026-02-08T05:42:56-05:00,"@TheAliceSmith Yes, it is an eminently logical way to commit voting fraud",reply,False,4296903437,2020431331231154221,False,1455,90,90,10,41258,23,,en
2020446844422062387,2026-02-08T10:37:20.000Z,2026-02-08T05:37:20-05:00,This is not right https://t.co/TVrt6hfcXX,quote,True,,2020446844422062387,False,124180,4743,27085,453,8316801,2946,,en
2020441340639600896,2026-02-08T10:15:28.000Z,2026-02-08T05:15:28-05:00,"RT @niccruzpatane: Electromagnetic mass drivers on the Moon that shoot AI Satellites into deep space. 

This stuff is happening in our life…",retweet,True,,2020441340639600896,False,0,0,496,0,11,0,,en
2020441044773470693,2026-02-08T10:14:17.000Z,2026-02-08T05:14:17-05:00,@fabianstelzer 🤣🤣,reply,False,5483052,2019757383249985653,False,980,193,48,6,90222,23,,qme
2020440984031526986,2026-02-08T10:14:03.000Z,2026-02-08T05:14:03-05:00,RT @cb_doge: https://t.co/p5BArUq262,retweet,True,,2020440984031526986,False,0,0,1543,0,54,0,,zxx
2020440762039636304,2026-02-08T10:13:10.000Z,2026-02-08T05:13:10-05:00,RT @DeAngelisCorey: BREAKING: The Florida teachers union just lost in court. They sued to try to hide their syllabi and reading lists from…,retweet,True,,2020440762039636304,False,0,0,9196,0,9,0,,en
2020439111509700995,2026-02-08T10:06:36.000Z,2026-02-08T05:06:36-05:00,It would look incredible https://t.co/hizvA44hbF,quote,True,,2020439111509700995,False,20449,1904,2936,85,4479442,672,,en
2020439021705367760,2026-02-08T10:06:15.000Z,2026-02-08T05:06:15-05:00,@ReiiValentinaa ❤️,reply,False,1348834517470085120,2020265895466238253,False,5491,380,143,14,162700,39,,qme
2020437983699357755,2026-02-08T10:02:07.000Z,2026-02-08T05:02:07-05:00,"@AdamLowisz Yeah, super obvious",reply,False,17050482,2020296098469024130,False,1015,134,66,9,40012,17,,en
2020437038760423892,2026-02-08T09:58:22.000Z,2026-02-08T04:58:22-05:00,RT @elonmusk: @ID_AA_Carmack Interesting idea. You could slow down light even more and increase data stored per km by using higher refracti…,retweet,True,,2020437038760423892,False,0,0,847,0,20,0,,en
2020436559477273024,2026-02-08T09:56:28.000Z,2026-02-08T04:56:28-05:00,@TheSCIF Suspicious,reply,False,1813198414722588672,2020268895152570875,False,6551,306,411,19,87706,57,,en
2020436165988659592,2026-02-08T09:54:54.000Z,2026-02-08T04:54:54-05:00,Yeah https://t.co/B6eGrrhdPd,quote,True,,2020436165988659592,False,100394,3305,20789,293,5669519,4149,,en
2020435059904581788,2026-02-08T09:50:30.000Z,2026-02-08T04:50:30-05:00,We need to do much better and we will https://t.co/wo1o0QUhQP,quote,True,,2020435059904581788,False,18554,1941,2628,110,3060531,1182,,en
2020434009809916352,2026-02-08T09:46:20.000Z,2026-02-08T04:46:20-05:00,https://t.co/16t6sgzWIv,original,True,,2020434009809916352,False,118205,4721,7220,534,16143701,4158,,zxx
2020432976295928121,2026-02-08T09:42:14.000Z,2026-02-08T04:42:14-05:00,@DefiantLs 😂,reply,False,1390762874809761793,2020222280563867827,False,4919,257,148,11,166490,28,,qme
2020432818770416053,2026-02-08T09:41:36.000Z,2026-02-08T04:41:36-05:00,This https://t.co/dj6p80jpyj,quote,True,,2020432818770416053,False,288325,10846,30476,1059,19871346,7043,,en
2020432699115405383,2026-02-08T09:41:07.000Z,2026-02-08T04:41:07-05:00,RT @visegrad24: Community notes are undefeated. https://t.co/PC0a4DoHbh,retweet,True,,2020432699115405383,False,0,0,631,0,7,0,,en
2020432553837306337,2026-02-08T09:40:33.000Z,2026-02-08T04:40:33-05:00,@APompliano Pretty much,reply,False,339061487,2020276225583837564,False,2821,303,107,17,221173,117,,en
2020431608311079230,2026-02-08T09:36:47.000Z,2026-02-08T04:36:47-05:00,"RT @EvaLovesDesign: Art Nouveau 

This structure is very much in the style of Hector Guimard’s famous Paris Métro entrances, which are icon…",retweet,True,,2020431608311079230,False,0,0,1757,0,7,0,,en
2020431331231154221,2026-02-08T09:35:41.000Z,2026-02-08T04:35:41-05:00,Sound logic https://t.co/zB5RmXIlwI,quote,True,,2020431331231154221,False,153813,2767,17658,284,43029667,2267,,en
2020430503229452732,2026-02-08T09:32:24.000Z,2026-02-08T04:32:24-05:00,@Rothmus @mitchellvii 😂,reply,False,294293982,2020177543991816372,False,11149,229,274,7,168141,57,,qme
2020430123393220695,2026-02-08T09:30:53.000Z,2026-02-08T04:30:53-05:00,@MarioNawfal Hmm,reply,False,1319287761048723458,2020311649715122513,False,5252,311,194,19,461465,82,,und
2020429998252056919,2026-02-08T09:30:24.000Z,2026-02-08T04:30:24-05:00,"@JBPritzker No, you are",reply,False,45550693,2019809849140494680,False,83717,2643,4018,144,3225331,486,,en
2020429188885631305,2026-02-08T09:27:11.000Z,2026-02-08T04:27:11-05:00,Time to go back to the Moon at scale https://t.co/rFjaenmQZd,quote,True,,2020429188885631305,False,275815,14012,17143,1189,27667104,6404,,en
2020428596259811774,2026-02-08T09:24:49.000Z,2026-02-08T04:24:49-05:00,@TRHLofficial 🎯,reply,False,37190937,2020284014951821639,False,3683,114,104,5,81459,27,,qme
2020428245917716713,2026-02-08T09:23:26.000Z,2026-02-08T04:23:26-05:00,True https://t.co/h9pUfKLbyu,quote,True,,2020428245917716713,False,20234,1255,2137,62,18711692,550,,en
2020427712993571147,2026-02-08T09:21:19.000Z,2026-02-08T04:21:19-05:00,@JeremyRedfernFL !,reply,False,65995404,2020321059694866569,False,1461,159,62,7,46598,18,,qam
2020427060238549116,2026-02-08T09:18:43.000Z,2026-02-08T04:18:43-05:00,@rauchg True,reply,False,15540222,2020198827291242749,False,1068,162,51,8,45601,22,,en
2020426398603907208,2026-02-08T09:16:05.000Z,2026-02-08T04:16:05-05:00,@europa Dirty Sánchez and Rusty Trombone 😂,reply,False,1023255439021096960,2020353311249961157,False,31223,948,3354,133,430417,271,,es
2020424990869557477,2026-02-08T09:10:30.000Z,2026-02-08T04:10:30-05:00,@jonatanpallesen Exactly,reply,False,4052598077,2020091031723589971,False,1370,140,77,5,37810,15,,en
2020423909468979268,2026-02-08T09:06:12.000Z,2026-02-08T04:06:12-05:00,@timburchett 💯,reply,False,353890966,2020170652792095167,False,1916,118,67,5,40531,12,,qme
2020423546737156229,2026-02-08T09:04:45.000Z,2026-02-08T04:04:45-05:00,@EndWokeness Shame on him,reply,False,1552795969959636992,2020327211648324001,False,21429,619,889,34,613773,255,,en
2020421363597807692,2026-02-08T08:56:05.000Z,2026-02-08T03:56:05-05:00,RT @fleshsimulator: Does anyone on the left ever think about the implications of the fact that limiting voting to ‘people with their shit t…,retweet,True,,2020421363597807692,False,0,0,1621,0,3,0,,en
2020420957429735721,2026-02-08T08:54:28.000Z,2026-02-08T03:54:28-05:00,"RT @cb_doge: ELON MUSK: ""xAI’s mission is to understand the universe. But to understand anything, intelligence has to exist and endure. Cur…",retweet,True,,2020420957429735721,False,0,0,631,0,50,0,,en
2020420647713935667,2026-02-08T08:53:14.000Z,2026-02-08T03:53:14-05:00,Clawdbot 😂 https://t.co/sa6XCB1HOD,quote,True,,2020420647713935667,False,83282,3318,6580,401,18123487,11668,,en
2020416001217819001,2026-02-08T08:34:46.000Z,2026-02-08T03:34:46-05:00,"@cb_doge No, we have a lot to improve",reply,False,1389913567671975937,2020414387706859584,False,2251,424,105,14,86982,34,,en
2020415768421359962,2026-02-08T08:33:51.000Z,2026-02-08T03:33:51-05:00,@KingBobIIV Right thing to do,reply,False,1151084197345447936,2020127812317778329,False,7813,367,335,25,99162,49,,en
2020415546081308986,2026-02-08T08:32:58.000Z,2026-02-08T03:32:58-05:00,@grok @WR4NYGov @DJSnM @peterrhague @jamesdouma Yes,reply,False,1720665183188922368,2020355235940884558,False,366,45,22,4,12918,13,,und
2020415442452639925,2026-02-08T08:32:33.000Z,2026-02-08T03:32:33-05:00,@AutismCapital Hmm,reply,False,1297651178256257024,2020293478559969589,False,2555,273,123,23,166063,74,,und
2020414793111449920,2026-02-08T08:29:58.000Z,2026-02-08T03:29:58-05:00,@battleangelviv Yes,reply,False,1518265999367286787,2020243235004924074,False,1045,129,54,6,36807,8,,und
2020414745850097868,2026-02-08T08:29:47.000Z,2026-02-08T03:29:47-05:00,RT @DefiantLs: The Spanish know what they want,retweet,True,,2020414745850097868,False,0,0,665,0,14,0,,en
2020414628094964018,2026-02-08T08:29:19.000Z,2026-02-08T03:29:19-05:00,@TheCaptainEli Yup,reply,False,1265526183137067010,2020389729611415830,False,1052,185,64,9,31555,21,,und
2020414613045801442,2026-02-08T08:29:15.000Z,2026-02-08T03:29:15-05:00,"RT @TheCaptainEli: Elon Musk doesn’t lie and is always open to criticism.

In the 2011 WSJ interview, Elon corrected the interviewer about…",retweet,True,,2020414613045801442,False,0,0,561,0,6,0,,en
2020414158773301574,2026-02-08T08:27:27.000Z,2026-02-08T03:27:27-05:00,"RT @zkwerrell: Some gerrymandering stats for everyone.

Going into this fight, Democrats in California get 58% of the vote, but their congr…",retweet,True,,2020414158773301574,False,0,0,1170,0,8,0,,en
